# set xran [0.0:1.0187944132682318]
# plot for [ii=2:161] 'pyband_up.dat' u 1:ii with line lc rgb '#000' t ''
# 
    0.0000   -17.3256   -17.1022   -16.6420   -14.5799    -8.7352    -7.0460    -5.7432    -5.7432    -5.0899    -3.2733    -3.2733    -3.1219    -3.1218    -3.0955    -3.0955    -2.7877    -2.3625    -1.4443    -1.4443     1.2590     1.2591     1.5620     1.7848     4.0113     4.2692     4.4341     4.5646     5.0598     5.0598     5.0682     5.1033     5.1033     5.2845     5.9454     6.5847     7.4655     7.6740     7.7890     7.7890     8.8246    10.1891    10.2006    10.2006    10.4522    10.4522    10.9053    10.9053    10.9463    11.0286    11.5814    12.5750    12.5751    12.9298    13.2887    13.7105    13.7921    13.8088    13.8088    14.9788    15.3610    15.3610    15.4809    16.4865    16.8024    17.2393    17.2393    17.6847    17.7027    17.7027    18.7542    19.1989    19.2235    19.2235    19.5047    19.8993    19.8994    20.2120    20.2121    20.2250    20.2975    20.4110    20.4111    20.4923    20.5275    20.5397    20.5401    20.7714    20.7715    20.9821    20.9822    21.1713    21.1946    21.3661    21.4085    21.5083    21.5084    21.5433    21.5436    21.5909    22.0962    22.1819    22.1820    22.3803    22.3803    22.8350    22.8745    23.0236    23.1820    23.1820    23.2106    23.3570    23.3572    24.1325    24.1326    24.3554    24.3554    24.6918    24.7106    25.0533    25.3969    25.4372    25.4375    25.5385    25.5705    25.5706    25.6396    26.4649    26.4649    26.5881    26.5882    27.4502    27.5250    27.5960    27.7820    27.8487    27.8489    28.1440    28.1440    28.8930    28.8931    29.0597    29.0597    29.0818    29.6150    30.2595    30.2596    30.2993    30.3332    30.6296    30.8183    30.8184    30.8387    30.9704    30.9705    31.8064    31.8065    32.3648    32.3649    32.4689    32.4691
    0.0360   -17.1804   -16.9609   -16.5084   -14.5491    -8.6271    -7.1541    -5.7260    -5.6762    -5.0569    -4.0226    -3.9700    -3.4957    -3.4600    -3.3011    -3.2703    -2.6229    -2.5606    -1.7654    -1.5249     0.6304     1.1817     2.1875     2.4085     4.0493     4.2548     4.6631     4.7108     5.0028     5.1536     5.2712     5.3445     5.4976     5.7037     6.0695     6.7003     7.3238     7.6836     7.8970     8.2537     8.8342     9.1495     9.8002     9.9006    10.2955    10.5049    10.5770    11.0959    11.5955    11.8431    12.0357    12.4571    13.0382    13.1483    13.5999    13.8341    13.9348    14.3552    14.5175    14.7926    15.6565    15.8844    15.9353    16.1940    16.6010    16.8139    17.2437    17.2800    17.2907    17.7673    17.8892    18.0187    18.1798    18.3976    18.4488    18.6064    18.8199    18.8471    19.0120    19.0797    19.2948    19.3945    19.7342    19.9200    19.9947    20.1458    20.1993    20.7057    20.9593    21.1788    21.3179    21.5135    21.7001    21.7346    22.0220    22.0538    22.1346    22.1834    22.3032    22.4835    22.6438    22.7083    22.9161    23.1364    23.1943    23.2710    23.3541    23.6310    23.6784    23.9038    23.9595    24.3049    24.3290    24.5523    24.5734    24.6840    24.7574    24.9654    25.1389    25.4969    25.5919    25.7017    25.7106    25.8345    25.9476    26.2524    26.3570    26.6639    26.6985    26.7637    26.7661    27.1404    27.5332    27.5360    27.7548    27.8254    28.1913    28.3120    28.3397    28.5001    28.8106    29.0258    29.0374    29.1478    29.4546    29.6969    29.7798    29.8109    29.8841    30.4046    30.5230    30.6974    30.8608    30.9877    31.1524    31.1882    31.2999    31.5452    31.6510    31.8082    31.9522
    0.0721   -16.7672   -16.5626   -16.1371   -14.4912    -8.4129    -7.5005    -6.1044    -5.6639    -5.4916    -5.0670    -4.9314    -4.1684    -3.9034    -3.7517    -3.5620    -2.8946    -2.5662    -2.1428    -1.8510    -0.2257     1.0966     2.5276     2.7459     3.3902     3.8837     4.9719     5.0033     5.5773     5.7976     5.8678     6.0347     6.2491     6.3881     6.5113     7.1417     7.5096     7.8666     8.2113     8.5018     9.3166     9.3760     9.6800     9.8933    10.2361    10.4731    10.7525    11.2641    11.4951    12.0009    12.3245    13.3102    13.4645    13.4918    13.9111    14.0988    14.3392    14.4320    14.4403    14.8141    15.0045    15.4096    15.7051    15.8604    16.3600    16.6288    16.6921    16.9839    17.0164    17.0747    17.2996    17.3710    17.5921    17.6258    17.8762    17.9291    18.0911    18.1221    18.1748    18.6927    19.0833    19.0875    19.1529    19.4500    19.4573    19.6419    19.8573    20.0811    20.3128    20.5934    20.8022    20.8181    21.0964    21.6536    21.9054    22.1492    22.3644    22.5610    22.7708    22.9965    23.0516    23.2311    23.4692    23.6570    23.8664    24.1290    24.2895    24.4423    24.5362    24.6246    24.6538    24.9324    24.9723    25.0466    25.0792    25.4349    25.4905    25.6346    25.6682    26.0579    26.1156    26.1180    26.2298    26.5594    26.5796    26.8097    26.8645    26.9705    27.3403    27.4111    27.4326    27.6164    27.8708    28.0254    28.0931    28.2453    28.4104    28.4415    28.6841    28.7983    28.8970    29.0180    29.3249    29.3913    29.4675    30.0092    30.2408    30.2979    30.4092    30.4250    30.6073    30.6353    30.8655    31.3500    31.8388    31.9583    32.0127    32.2236    32.3410    32.3827    32.4813
    0.1081   -16.1682   -16.0051   -15.6345   -14.5025    -8.6230    -8.2818    -7.1229    -6.4541    -5.6212    -5.2532    -4.8544    -4.3478    -4.3434    -4.1733    -3.7972    -3.1623    -2.9018    -2.5135    -2.3748    -0.5182     1.1022     2.0071     2.3086     2.7231     3.5813     4.9057     5.4328     5.9445     5.9925     6.4017     6.4998     6.6586     7.0091     7.3110     7.6201     8.1684     8.7384     9.1738     9.2063     9.8462    10.0703    10.6389    10.6445    10.8797    11.0580    11.1725    11.3620    11.7785    11.8979    12.3100    12.3833    12.5696    12.6351    12.9669    13.2865    13.4473    14.1573    14.4616    14.5426    14.8151    14.9847    15.1033    15.7705    16.3238    16.4054    16.7486    16.7685    16.8604    17.0589    17.1136    17.1900    17.3931    17.7686    17.8026    17.8348    18.0720    18.3179    18.4638    18.7863    18.8916    19.0687    19.1308    19.1782    19.3259    19.4450    19.7864    20.0407    20.1610    20.3573    20.5264    20.8413    21.0053    21.0218    21.1303    21.3127    21.7647    21.7851    22.1268    22.3992    22.5621    22.8851    23.0743    23.2974    23.3719    23.4098    23.5733    23.9722    24.1250    24.1895    24.7862    25.3737    25.4262    25.8597    25.8848    26.0122    26.0382    26.2786    26.4657    26.7066    26.7289    26.9661    27.1777    27.5123    27.5940    27.7588    27.9095    28.1301    28.2273    28.4294    28.5043    28.6045    28.8466    28.8521    28.9664    29.1310    29.4143    29.4665    29.5218    29.8077    29.9180    30.1005    30.1029    30.6732    30.6765    30.9022    31.0102    31.2840    31.5236    31.6212    31.6946    31.9070    31.9287    32.3346    32.4170    32.4422    32.6261    32.8394    32.9582    33.0367    33.1813
    0.1442   -15.6056   -15.5326   -15.2108   -14.6757    -9.2446    -9.1228    -7.6810    -6.4368    -5.5513    -5.0914    -4.9487    -4.6033    -4.5810    -4.3947    -3.8599    -3.2761    -2.9921    -2.8253    -2.8212    -0.6401     1.1294     1.7252     1.9164     2.2646     3.1843     4.6616     5.8372     5.8981     6.1772     6.7139     6.9930     7.3632     7.4751     7.9414     8.2948     8.5327     8.8251     9.3628     9.5988     9.7762    10.0916    10.6206    10.6878    10.8244    11.1902    11.4425    11.5839    12.0999    12.2004    12.6553    12.9413    13.0908    13.1740    13.3434    13.4532    13.6080    13.8336    14.4991    14.5102    14.9813    15.0617    15.2117    15.5309    15.8267    16.0392    16.1925    16.2374    16.4841    16.5643    16.5855    16.8034    16.8735    16.9756    17.1832    17.2051    17.4708    17.7990    17.8269    17.8300    18.2351    18.3644    18.5783    18.9627    19.0128    19.2923    19.5954    19.9285    20.2771    20.4861    20.7072    20.9463    20.9520    21.3968    21.4212    21.7398    21.7675    21.9092    22.4821    22.7923    22.8226    22.8913    23.0649    23.1994    23.3758    23.5779    23.5984    24.3144    24.6355    24.9586    24.9733    25.1162    25.5661    25.6755    25.8734    26.0079    26.3299    26.5554    26.7474    26.9770    27.0499    27.5236    27.6934    27.8595    28.0493    28.1960    28.4167    28.5977    28.7289    28.9675    29.0028    29.1484    29.7565    29.7908    30.0581    30.1460    30.3810    30.4423    30.6419    30.7003    30.7980    30.9109    31.0905    31.2872    31.2873    31.3286    31.4505    31.6501    31.7947    31.9542    32.2260    32.3633    32.4619    32.6344    32.6796    32.7381    32.8932    33.2788    33.3657    33.5941    33.7415
    0.2395   -16.9008   -16.6905   -16.2554   -14.5041    -8.4587    -7.3692    -5.8244    -5.5824    -5.2883    -4.8272    -4.8021    -4.0065    -3.9209    -3.6834    -3.6554    -2.7847    -2.5204    -2.0558    -1.7509     0.2420     0.7644     2.7912     3.0330     3.9135     3.9626     4.8205     4.9281     5.0325     5.1628     5.4904     6.0585     6.3278     6.4170     6.5162     6.7475     7.1992     7.7595     8.2103     8.5891     8.9361     9.0582     9.4002     9.8471    10.1942    10.2177    11.1246    11.1539    11.5670    12.5178    12.5629    12.9448    13.2411    13.7461    13.8733    14.0142    14.4316    14.5198    15.0132    15.1544    15.4402    15.4879    15.8167    15.9129    15.9468    16.1248    16.3323    16.6101    16.6903    16.7576    17.0139    17.2829    17.3893    17.5551    17.6164    17.9013    18.3389    18.5256    18.9657    19.1030    19.2188    19.4453    19.6136    19.7364    20.0257    20.3529    20.5942    20.7627    20.8652    20.9196    21.1149    21.1520    21.3068    21.4161    21.5790    21.8892    21.9500    22.2352    22.2725    22.4909    22.8022    22.9206    23.0341    23.5248    23.5894    23.7304    23.7467    24.0393    24.1898    24.5116    24.5320    24.9154    24.9398    25.1589    25.2106    25.6167    25.7609    25.8084    26.0025    26.1865    26.2250    26.4232    26.4888    26.5781    26.7707    26.7764    26.7914    26.9367    26.9711    27.1331    27.1542    27.2017    27.4277    27.5634    27.7232    28.0424    28.1683    28.1920    28.6817    28.7385    28.8607    29.0870    29.3673    29.3963    29.4829    29.6012    29.8218    29.8258    30.2011    30.2812    30.3295    30.5192    30.6402    30.7313    30.8969    31.4207    31.7633    31.8097    32.1326    32.2309    32.2331
    0.2755   -16.3903   -16.2063   -15.8143   -14.4758    -8.4111    -7.8798    -6.6193    -6.2339    -5.4970    -5.3703    -4.8936    -4.5686    -4.3892    -4.2609    -4.0126    -2.9348    -2.7904    -2.4648    -2.0393    -0.2135     0.6097     2.7456     3.0980     3.3548     3.8232     4.8936     5.1610     5.8161     5.8688     6.0384     6.1927     6.5550     6.9460     7.0969     7.4553     7.8699     8.0149     8.3222     8.8363     9.0906     9.7151    10.0775    10.4784    10.8213    11.0254    11.1225    11.5233    12.0276    12.3115    12.6644    12.9848    13.1653    13.1766    13.4331    13.6853    13.9275    14.0798    14.4670    14.5902    14.6830    14.8800    15.1932    15.2627    15.6439    15.8355    16.1438    16.2031    16.3642    16.6299    16.7432    16.8988    17.2475    17.7411    17.9749    18.0634    18.2173    18.3947    18.7117    18.9728    19.2066    19.3055    19.5602    19.7661    19.9829    20.0794    20.1134    20.3068    20.5931    20.6417    20.8490    21.0792    21.4217    21.4416    21.5504    21.9464    22.0543    22.3066    22.4093    22.5990    22.8044    23.1432    23.3055    23.3823    23.5564    23.6954    23.8348    24.0503    24.2070    24.4235    24.5003    24.6581    24.8435    24.9606    25.0364    25.3845    25.5448    25.8236    26.1733    26.3410    26.3752    26.6671    26.8824    27.1158    27.1819    27.3696    27.5266    27.7681    27.8261    27.9307    28.1364    28.4076    28.5751    28.7087    28.9124    28.9875    29.1407    29.3547    29.4563    29.5370    29.8798    29.9399    30.1409    30.3107    30.3474    30.5166    30.7327    30.7991    30.9383    31.0133    31.2280    31.4842    31.5719    31.7486    31.7973    31.9965    32.0562    32.2509    32.3153    32.5537    32.6368
    0.3116   -15.7826   -15.6660   -15.3431   -14.5659    -8.9242    -8.7388    -7.3393    -6.4666    -5.7557    -5.3057    -5.0697    -5.0113    -4.5095    -4.3451    -4.2709    -3.2574    -2.9272    -2.8446    -2.3940    -0.4657     0.6251     2.2932     2.6813     2.9031     3.3760     5.0312     5.4581     5.9115     5.9851     6.4997     7.0537     7.1142     7.5363     7.8534     8.1393     8.6016     9.0240     9.1246     9.2935     9.8586    10.0119    10.2484    10.6050    10.7836    11.0432    11.3079    11.6831    11.9459    12.0418    12.2257    12.5394    12.9553    13.1489    13.3067    13.4876    13.8173    14.0009    14.0804    14.2095    14.4952    14.5280    14.8307    14.9905    15.1989    15.5802    15.6929    16.0019    16.0699    16.2889    16.4872    16.6381    16.8404    17.2976    17.7735    17.8382    18.1159    18.4253    18.7441    18.8632    19.0971    19.2028    19.3912    19.5116    19.7280    19.8214    20.1346    20.1593    20.4372    20.6979    20.8374    21.0432    21.1371    21.2290    21.3520    21.7422    22.0401    22.2071    22.3892    22.4880    22.9421    23.0340    23.2133    23.2745    23.5452    23.8738    23.9210    24.1332    24.4543    24.7831    24.9401    25.1215    25.3855    25.6208    25.8988    26.0380    26.1938    26.4073    26.5340    26.7078    26.7933    26.9289    27.1542    27.2350    27.2946    27.7193    27.9491    28.1351    28.3187    28.5408    28.8155    28.9357    29.1635    29.2885    29.3891    29.7182    29.8630    29.9177    30.1304    30.2959    30.4721    30.6418    30.8679    30.9483    31.1453    31.4499    31.5231    31.6369    31.7220    31.8262    32.0259    32.0412    32.2239    32.3904    32.5865    32.6904    32.9490    33.0770    33.2643    33.3784    33.5943
    0.3476   -15.4393   -15.3974   -15.0862   -14.7369    -9.2732    -9.1864    -7.6437    -6.4240    -5.5137    -5.3381    -5.2394    -5.1882    -4.5561    -4.5376    -4.3181    -3.2921    -2.9985    -2.8586    -2.6371    -0.5634     0.6148     2.1102     2.4464     2.8688     3.0793     4.9579     5.4021     5.8270     6.3765     6.6367     7.3378     7.8389     8.2436     8.3119     8.4508     8.8466     8.9325     9.3111     9.4433     9.8029    10.0804    10.1934    10.3559    10.9449    10.9468    11.2808    11.6332    11.8736    12.2532    12.4213    12.6224    12.7096    12.9286    13.3637    13.7670    13.8637    14.1088    14.1565    14.2298    14.3826    14.3864    14.6705    14.8260    15.0970    15.2980    15.6033    15.6589    15.9521    16.5433    16.5458    16.8396    17.0188    17.0240    17.1707    17.2684    17.5018    18.1699    18.3720    18.4647    18.6013    18.8453    19.0866    19.2304    19.5370    19.5988    20.0408    20.3996    20.4781    20.6132    20.8032    21.2149    21.2452    21.4331    21.4721    21.7056    21.7894    21.9173    22.7011    22.8560    22.8803    23.5460    23.5686    23.7905    23.8975    23.9020    24.0837    24.2546    24.7501    24.9539    25.2149    25.3999    25.4624    25.8686    26.1076    26.3162    26.3676    26.5514    26.8180    26.9095    27.2104    27.3038    27.5362    27.7659    27.8936    28.2832    28.3232    28.5185    28.5392    28.8336    29.2025    29.4113    29.7205    29.8005    29.8757    29.8762    29.9832    30.1062    30.1390    30.2265    30.2911    30.3495    30.4434    30.7841    30.8501    31.1345    31.3262    31.5092    31.5992    31.7586    31.7849    31.8554    32.0501    32.2582    32.4323    32.5059    32.7470    33.1205    33.4214    33.5294    33.6077
    0.4100   -15.8559   -15.7211   -15.3958   -14.5185    -8.6980    -8.4678    -6.7835    -6.6788    -5.8543    -5.5940    -5.5744    -5.2191    -4.6653    -4.4039    -4.2134    -3.2198    -2.8936    -2.8370    -2.1936    -0.1494     0.0286     2.7628     3.2758     3.4829     3.9080     4.8045     5.3408     6.3259     6.6147     6.6837     6.8301     6.9709     7.1094     7.3387     7.8548     8.3984     8.6090     8.6921     9.1141     9.5024     9.7959     9.9751    10.9403    11.2149    11.3860    11.4182    11.8640    11.9611    12.2220    12.2928    12.5140    12.6388    12.9228    13.0504    13.4049    13.5686    13.7123    14.0060    14.1840    14.3557    14.5792    14.5858    15.0586    15.2240    15.5179    15.5803    15.6672    16.0640    16.1325    16.1850    16.4592    16.7243    17.2174    17.3389    17.5852    17.7338    18.2605    18.4594    18.8319    19.0522    19.1429    19.8161    19.8813    20.2169    20.4479    20.5106    20.7749    20.8517    21.3486    21.4352    22.1086    22.1615    22.3442    22.4960    22.5928    22.7788    22.8313    22.8970    22.9091    23.0162    23.3411    23.4083    23.5503    23.5621    23.6594    23.8095    23.8227    24.2614    24.4902    24.5919    24.6250    24.8589    25.2294    25.3730    25.5469    25.7184    25.7387    25.9673    26.2159    26.2870    26.5866    26.8820    26.9366    26.9401    27.0648    27.4002    27.8596    27.9103    28.0049    28.2584    28.5487    28.8969    28.9901    29.0842    29.3075    29.4153    29.7623    29.8132    30.1480    30.4147    30.5031    30.7914    30.9998    31.3059    31.4854    31.6554    31.8336    32.0286    32.0737    32.3622    32.5504    32.6950    32.8062    32.9117    32.9780    33.1873    33.2168    33.3335    33.4348    33.5816
